MSE,PSNR,Global SSIM,PIQE,NIQE,BRISQUE
124.690574645994,-20.9583362642209,0.310002552010009,79.1084717198406,8.33298605004715,59.142695977674
62.9678039550784,-17.9911854725121,0.422838985345991,75.1932462918066,6.89594456576483,55.883098245933
45.6173629760752,-16.5913017620497,0.479268050459393,72.8732378359609,5.09693160026005,52.6696186436656
37.1120567321786,-15.6951502340521,0.512606012977917,66.588225351121,5.0507870697074,47.1315775005761
32.1568641662595,-15.0727369114326,0.54031422033249,64.074107416382,4.276331863169,39.2206386496859
